Season,DateTime,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,B365H,B365D,B365A,ImpProb_H,ImpProb_D,ImpProb_A,HomeResult,AwayResult,Home_GF_avg,Home_GA_avg,Home_WinRate,Away_GF_avg,Away_GA_avg,Away_WinRate,Diff_GF,Diff_GA,Diff_WinRate,True,Pred,P_A,P_D,P_H,Profit,Capital
2021-22,2021-09-18 15:00:00+00:00,Man City,Southampton,0,0,D,0.0,0.0,D,J Moss,18.0,10.0,1.0,2.0,8.0,5.0,5.0,12.0,0.0,2.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,D,D,3.4,0.8,0.6,0.8,2.4,0.0,2.6,-1.6,0.6,D,H,0.2663533513299757,0.2489294019895667,0.4847172466804577,-1.0,109.87819188681404
2021-22,2021-09-18 15:00:00+00:00,Burnley,Arsenal,0,1,A,0.0,1.0,A,A Taylor,18.0,13.0,3.0,3.0,8.0,3.0,9.0,8.0,2.0,1.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,L,W,0.6,2.4,0.0,1.2,1.6,0.6,-0.6,0.7999999999999998,-0.6,A,H,0.3449006750843654,0.3038384274995376,0.3512608974160969,0.0,109.87819188681404
2021-22,2021-09-18 15:00:00+00:00,Norwich,Watford,1,3,A,1.0,1.0,D,R Jones,12.0,12.0,5.0,8.0,4.0,8.0,10.0,14.0,1.0,1.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,L,W,0.2,2.4,0.0,0.6,2.4,0.0,-0.3999999999999999,0.0,0.0,A,A,0.3422572358272465,0.3205767665346481,0.3371659976381055,0.0,109.87819188681404
2021-22,2021-09-18 17:30:00+00:00,Aston Villa,Everton,3,0,H,0.0,0.0,D,C Pawson,15.0,11.0,3.0,1.0,5.0,4.0,7.0,10.0,1.0,1.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,W,L,1.2,1.0,0.4,1.0,1.4,0.4,0.1999999999999999,-0.3999999999999999,0.0,H,H,0.2717088458051788,0.308680036314482,0.4196111178803388,1.299114531612049,111.17730641842608
2021-22,2021-09-19 14:00:00+00:00,Brighton,Leicester,2,1,H,1.0,0.0,H,S Attwell,12.0,14.0,5.0,3.0,4.0,9.0,8.0,10.0,2.0,1.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,W,L,1.6,1.0,0.6,1.4,1.8,0.4,0.2000000000000001,-0.8,0.1999999999999999,H,H,0.3274189092937019,0.2734173514357456,0.3991637392705523,0.0,111.17730641842608
2021-22,2021-09-19 14:00:00+00:00,West Ham,Man United,1,2,A,1.0,1.0,D,M Atkinson,13.0,17.0,4.0,10.0,2.0,11.0,5.0,8.0,0.0,0.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,L,W,1.8,1.0,0.4,1.4,0.6,0.6,0.4000000000000001,0.4,-0.1999999999999999,A,H,0.3621699048516226,0.2579413362208915,0.3798887589274858,0.0,111.17730641842608
2021-22,2021-09-19 16:30:00+00:00,Tottenham,Chelsea,0,3,A,0.0,0.0,D,P Tierney,8.0,20.0,2.0,10.0,5.0,11.0,4.0,15.0,0.0,1.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,L,W,1.8,0.4,0.8,1.4,0.8,0.6,0.4000000000000001,-0.4,0.2,A,H,0.2973404840581672,0.2605928164280947,0.4420666995137379,-1.0,110.17730641842608
2021-22,2021-09-25 12:30:00+00:00,Chelsea,Man City,0,1,A,0.0,0.0,D,M Oliver,5.0,15.0,0.0,4.0,4.0,13.0,12.0,10.0,3.0,2.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,L,W,2.0,0.4,0.8,1.8,1.4,0.6,0.1999999999999999,-1.0,0.2,A,H,0.2562791812356782,0.257913421542237,0.4858073972220847,-1.0,109.17730641842608
2021-22,2021-09-25 12:30:00+00:00,Man United,Aston Villa,0,1,A,0.0,0.0,D,M Dean,28.0,7.0,4.0,3.0,5.0,5.0,9.0,13.0,2.0,2.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,L,W,2.6,1.8,0.4,1.6,2.2,0.4,1.0,-0.4000000000000001,0.0,A,H,0.2389533558558589,0.2725483031432564,0.4884983410008845,-1.0,108.17730641842608
2021-22,2021-09-25 15:00:00+00:00,Everton,Norwich,2,0,H,1.0,0.0,H,D Coote,11.0,10.0,4.0,2.0,6.0,4.0,12.0,9.0,2.0,3.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,W,L,1.6,1.0,0.6,0.2,2.8,0.0,1.4,-1.7999999999999998,0.6,H,H,0.1287995693230625,0.2567434933659653,0.6144569373109721,1.299114531612049,109.47642095003813
2021-22,2021-09-25 15:00:00+00:00,Leeds,West Ham,1,2,A,1.0,0.0,H,K Friend,15.0,20.0,5.0,7.0,5.0,7.0,10.0,6.0,3.0,2.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,L,W,1.6,1.4,0.4,2.0,1.0,0.6,-0.3999999999999999,0.3999999999999999,-0.1999999999999999,A,A,0.4169576543453561,0.3068629744660613,0.2761793711885826,2.7006943172546993,112.17711526729283
2021-22,2021-09-25 15:00:00+00:00,Leicester,Burnley,2,2,D,1.0,2.0,A,C Kavanagh,22.0,9.0,5.0,3.0,8.0,4.0,10.0,8.0,2.0,4.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,D,D,1.4,2.0,0.4,1.4,1.2,0.4,0.0,0.8,0.0,D,A,0.3748630503290758,0.2720982496018863,0.3530387000690379,0.0,112.17711526729283
2021-22,2021-09-25 15:00:00+00:00,Watford,Newcastle,1,1,D,0.0,1.0,A,J Gillett,15.0,20.0,4.0,6.0,5.0,6.0,19.0,12.0,4.0,3.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,D,D,1.4,2.0,0.6,1.6,1.8,0.4,-0.2000000000000001,0.1999999999999999,0.1999999999999999,D,H,0.353725451500757,0.2612113128444465,0.3850632356547969,0.0,112.17711526729283
2021-22,2021-09-25 17:30:00+00:00,Brentford,Liverpool,3,3,D,1.0,1.0,D,S Attwell,12.0,16.0,4.0,6.0,2.0,11.0,8.0,7.0,1.0,1.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,D,D,1.0,0.5,0.5,3.0,0.6,1.0,-2.0,-0.0999999999999999,-0.5,D,A,0.5152782153580356,0.219131470309848,0.2655903143321165,-1.0,111.17711526729283
2021-22,2021-09-26 14:00:00+00:00,Southampton,Wolves,0,1,A,0.0,0.0,D,A Madley,18.0,5.0,6.0,3.0,5.0,5.0,12.0,8.0,0.0,0.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,L,W,1.4,1.0,0.4,0.6,1.0,0.2,0.7999999999999999,0.0,0.2,A,H,0.2807006283669856,0.2606961983142323,0.4586031733187816,-1.0,110.17711526729283
2021-22,2021-09-26 16:30:00+00:00,Arsenal,Tottenham,3,1,H,3.0,0.0,H,C Pawson,12.0,10.0,7.0,4.0,4.0,4.0,12.0,13.0,2.0,1.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,W,L,1.2,0.8,0.6,1.6,2.0,0.4,-0.4000000000000001,-1.2,0.1999999999999999,H,H,0.26662489238313,0.2884323564113307,0.4449427512055395,1.299114531612049,111.47622979890488
2021-22,2021-09-27 20:00:00+00:00,Crystal Palace,Brighton,1,1,D,1.0,0.0,H,A Marriner,8.0,8.0,3.0,4.0,6.0,5.0,12.0,10.0,2.0,3.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,D,D,1.4,1.4,0.4,0.8,1.2,0.4,0.5999999999999999,0.1999999999999999,0.0,D,H,0.3099677304204569,0.2633309158871582,0.4267013536923851,-1.0,110.47622979890488
2021-22,2021-10-02 12:30:00+00:00,Man United,Everton,1,1,D,1.0,0.0,H,M Oliver,13.0,12.0,6.0,2.0,10.0,1.0,10.0,9.0,1.0,1.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,D,D,2.4,1.6,0.4,0.8,2.0,0.2,1.6,-0.3999999999999999,0.2,D,H,0.2187952541691457,0.2060835474077203,0.5751211984231337,-1.0,109.47622979890488
2021-22,2021-10-02 15:00:00+00:00,Burnley,Norwich,0,0,D,0.0,0.0,D,K Friend,14.0,10.0,4.0,2.0,9.0,5.0,13.0,3.0,5.0,2.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,D,D,0.4,2.2,0.0,0.0,2.8,0.0,0.4,-0.5999999999999996,0.0,D,H,0.1652546357335912,0.3279467549567516,0.5067986093096569,-1.0,108.47622979890488
2021-22,2021-10-02 15:00:00+00:00,Chelsea,Southampton,3,1,H,1.0,0.0,H,M Atkinson,20.0,6.0,9.0,2.0,7.0,2.0,11.0,13.0,1.0,3.0,0.0,1.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,W,L,1.6,0.6,0.6,0.6,2.0,0.0,1.0,-1.4,0.6,H,H,0.1574663689728716,0.2197345713561054,0.6227990596710228,1.299114531612049,109.77534433051693
2021-22,2021-10-02 15:00:00+00:00,Leeds,Watford,1,0,H,1.0,0.0,H,S Hooper,20.0,5.0,4.0,1.0,6.0,3.0,10.0,16.0,0.0,3.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,W,L,1.8,1.8,0.4,1.2,2.0,0.2,0.6000000000000001,-0.1999999999999999,0.2,H,H,0.2703760501802491,0.2550357007965579,0.474588249023193,1.299114531612049,111.07445886212898
2021-22,2021-10-02 15:00:00+00:00,Wolves,Newcastle,2,1,H,1.0,1.0,D,G Scott,7.0,8.0,3.0,2.0,0.0,4.0,15.0,5.0,0.0,2.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,W,L,0.6,1.4,0.2,1.6,1.8,0.4,-1.0,-0.4000000000000001,-0.2,H,H,0.3320350537274046,0.2263011126872026,0.4416638335853926,1.299114531612049,112.37357339374103
2021-22,2021-10-02 17:30:00+00:00,Brighton,Arsenal,0,0,D,0.0,0.0,D,J Moss,21.0,8.0,2.0,2.0,8.0,5.0,8.0,5.0,2.0,1.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,D,D,1.6,1.2,0.6,1.0,1.6,0.6,0.6000000000000001,-0.4000000000000001,0.0,D,H,0.2666372647814476,0.3066455791717878,0.4267171560467645,-1.0,111.37357339374103
2021-22,2021-10-03 14:00:00+00:00,West Ham,Brentford,1,2,A,0.0,1.0,A,P Bankes,18.0,13.0,5.0,6.0,11.0,6.0,16.0,13.0,2.0,3.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,L,W,2.0,1.2,0.4,1.0,0.3333333333333333,0.3333333333333333,1.0,0.8666666666666667,0.0666666666666667,A,H,0.3091938231817374,0.2919991433538439,0.3988070334644185,0.0,111.37357339374103
2021-22,2021-10-03 14:00:00+00:00,Tottenham,Aston Villa,2,1,H,1.0,0.0,H,C Kavanagh,17.0,14.0,8.0,3.0,5.0,8.0,11.0,14.0,2.0,1.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,W,L,1.0,1.0,0.6,1.4,2.0,0.4,-0.3999999999999999,-1.0,0.1999999999999999,H,H,0.3025780169475764,0.2763196423685511,0.4211023406838726,1.299114531612049,112.67268792535307
2021-22,2021-10-03 14:00:00+00:00,Crystal Palace,Leicester,2,2,D,0.0,2.0,A,A Taylor,18.0,9.0,4.0,5.0,1.0,3.0,15.0,11.0,2.0,3.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,D,D,1.6,1.2,0.4,1.4,2.0,0.4,0.2000000000000001,-0.8,0.0,D,H,0.3048279740246807,0.2619978478239546,0.4331741781513641,-1.0,111.67268792535307
2021-22,2021-10-03 16:30:00+00:00,Liverpool,Man City,2,2,D,0.0,0.0,D,P Tierney,6.0,12.0,4.0,3.0,3.0,4.0,10.0,12.0,3.0,3.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,D,D,2.0,0.2,0.8,1.6,1.4,0.6,0.3999999999999999,-1.2,0.2,D,H,0.2218477666047285,0.2229291207709259,0.5552231126243451,-1.0,110.67268792535307
2021-22,2021-10-16 12:30:00+00:00,Watford,Liverpool,0,5,A,0.0,2.0,A,J Moss,6.0,19.0,2.0,8.0,1.0,9.0,4.0,10.0,0.0,0.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,L,W,1.2,2.0,0.4,2.8,0.8,0.8,-1.6,1.2,-0.4,A,A,0.5713862707193161,0.2026788956339297,0.2259348336467544,2.7006943172546993,113.37338224260778
2021-22,2021-10-16 15:00:00+00:00,Aston Villa,Wolves,2,3,A,0.0,0.0,D,M Oliver,14.0,9.0,5.0,4.0,6.0,7.0,8.0,17.0,2.0,3.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,L,W,1.6,0.4,0.6,0.6,0.8,0.4,1.0,-0.4,0.1999999999999999,A,H,0.2048243271753325,0.2803509391883526,0.5148247336363146,-1.0,112.37338224260778
2021-22,2021-10-16 15:00:00+00:00,Leicester,Man United,4,2,H,1.0,1.0,D,C Pawson,22.0,18.0,11.0,6.0,4.0,3.0,5.0,17.0,0.0,3.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,W,L,1.4,2.2,0.2,1.8,0.8,0.8,-0.4000000000000001,1.4,-0.6000000000000001,H,A,0.6184448141034009,0.1886277092689957,0.192927476627603,-1.0,111.37338224260778
2021-22,2021-10-16 15:00:00+00:00,Man City,Burnley,2,0,H,1.0,0.0,H,M Atkinson,15.0,7.0,6.0,2.0,6.0,2.0,11.0,5.0,1.0,0.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,W,L,3.2,0.4,0.6,1.0,1.6,0.2,2.2,-1.2000000000000002,0.3999999999999999,H,H,0.1612772809640856,0.1583727317168786,0.6803499873190357,1.299114531612049,112.67249677421982
2021-22,2021-10-16 15:00:00+00:00,Norwich,Brighton,0,0,D,0.0,0.0,D,P Bankes,15.0,11.0,3.0,3.0,8.0,4.0,5.0,14.0,3.0,5.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,D,D,0.4,2.8,0.0,1.0,1.2,0.4,-0.6,1.6,-0.4,D,H,0.3378800304475773,0.300732757552949,0.3613872119994737,0.0,112.67249677421982
2021-22,2021-10-16 15:00:00+00:00,Southampton,Leeds,1,0,H,0.0,0.0,D,D Coote,19.0,3.0,5.0,0.0,8.0,1.0,16.0,14.0,2.0,3.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,W,L,0.8,1.0,0.2,1.8,1.4,0.4,-1.0,-0.3999999999999999,-0.2,H,A,0.4162455683269619,0.2849039059299323,0.2988505257431057,-1.0,111.67249677421982
2021-22,2021-10-16 17:30:00+00:00,Brentford,Chelsea,0,1,A,0.0,1.0,A,A Taylor,17.0,5.0,7.0,1.0,5.0,5.0,13.0,8.0,1.0,1.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,L,W,1.6666666666666667,1.3333333333333333,0.3333333333333333,1.8,0.8,0.6,-0.1333333333333333,0.5333333333333332,-0.2666666666666666,A,A,0.4643214213466614,0.2565852145295759,0.2790933641237627,2.7006943172546993,114.37319109147452
2021-22,2021-10-17 14:00:00+00:00,Everton,West Ham,0,1,A,0.0,0.0,D,S Attwell,15.0,16.0,2.0,4.0,7.0,9.0,3.0,3.0,0.0,2.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,L,W,1.8,0.6,0.8,2.0,1.0,0.6,-0.1999999999999999,-0.4,0.2,A,H,0.2324513353629185,0.2703427026354899,0.4972059620015915,-1.0,113.37319109147452
2021-22,2021-10-17 16:30:00+00:00,Newcastle,Tottenham,2,3,A,1.0,3.0,A,A Marriner,7.0,14.0,1.0,4.0,2.0,9.0,13.0,4.0,4.0,1.0,1.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,L,W,1.8,2.2,0.2,1.4,2.2,0.4,0.4000000000000001,0.0,-0.2,A,H,0.3270971548201168,0.3144958480858624,0.3584069970940212,0.0,113.37319109147452
2021-22,2021-10-18 20:00:00+00:00,Arsenal,Crystal Palace,2,2,D,1.0,0.0,H,M Dean,17.0,9.0,6.0,6.0,6.0,4.0,7.0,4.0,1.0,1.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,D,D,1.8,0.8,0.8,0.6,2.6,0.0,1.2000000000000002,-1.8,0.8,D,H,0.1498946869351461,0.2185056706173757,0.6315996424474777,-1.0,112.37319109147452
2021-22,2021-10-22 20:00:00+00:00,Arsenal,Aston Villa,3,1,H,2.0,0.0,H,C Pawson,22.0,10.0,9.0,4.0,7.0,4.0,17.0,10.0,2.0,5.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,W,L,1.6,1.0,0.6,1.2,1.8,0.4,0.4000000000000001,-0.8,0.1999999999999999,H,H,0.2678964481303089,0.2899510594959336,0.4421524923737577,1.299114531612049,113.67230562308657
2021-22,2021-10-23 12:30:00+00:00,Chelsea,Norwich,7,0,H,3.0,0.0,H,A Madley,23.0,3.0,13.0,1.0,5.0,0.0,14.0,16.0,0.0,2.0,0.0,1.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,W,L,2.2,0.6,0.8,0.0,2.6,0.0,2.2,-2.0,0.8,H,H,0.0739907925279575,0.2332786426673713,0.6927305648046711,1.299114531612049,114.97142015469862
2021-22,2021-10-23 15:00:00+00:00,Crystal Palace,Newcastle,1,1,D,0.0,0.0,D,D England,15.0,6.0,3.0,2.0,3.0,7.0,13.0,9.0,3.0,4.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,D,D,1.4,1.2,0.2,1.0,1.8,0.2,0.3999999999999999,-0.6000000000000001,0.0,D,H,0.2677190225955303,0.2814494852722977,0.4508314921321718,-1.0,113.97142015469862
2021-22,2021-10-23 15:00:00+00:00,Everton,Watford,2,5,A,1.0,1.0,D,G Scott,15.0,20.0,4.0,8.0,3.0,5.0,9.0,13.0,4.0,3.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,L,W,1.8,0.6,0.8,1.0,1.6,0.2,0.8,-1.0,0.6000000000000001,A,H,0.2281442108432844,0.194036633691204,0.5778191554655117,-1.0,112.97142015469862
2021-22,2021-10-23 15:00:00+00:00,Leeds,Wolves,1,1,D,0.0,1.0,A,R Jones,18.0,8.0,4.0,4.0,6.0,3.0,15.0,14.0,2.0,3.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,D,D,1.4,1.6,0.4,1.2,0.8,0.6,0.1999999999999999,0.8,-0.1999999999999999,D,A,0.3706937310606286,0.276251323388329,0.3530549455510426,0.0,112.97142015469862
2021-22,2021-10-23 15:00:00+00:00,Southampton,Burnley,2,2,D,1.0,1.0,D,C Kavanagh,16.0,9.0,4.0,5.0,6.0,2.0,10.0,11.0,1.0,3.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,D,D,0.4,0.8,0.2,0.6,2.0,0.0,-0.1999999999999999,-1.2,0.2,D,H,0.2316874349575776,0.2339738025463996,0.5343387624960224,-1.0,111.97142015469862
2021-22,2021-10-23 17:30:00+00:00,Brighton,Man City,1,4,A,0.0,3.0,A,K Friend,10.0,23.0,5.0,14.0,7.0,6.0,10.0,6.0,2.0,3.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,L,W,1.4,1.0,0.6,1.2,1.2,0.4,0.1999999999999999,-0.1999999999999999,0.1999999999999999,A,H,0.3081021219094411,0.2693677377328395,0.4225301403577197,-1.0,110.97142015469862
2021-22,2021-10-24 14:00:00+00:00,Brentford,Leicester,1,2,A,0.0,1.0,A,S Hooper,15.0,10.0,5.0,6.0,9.0,2.0,13.0,7.0,1.0,1.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,L,W,1.25,1.25,0.25,1.4,2.2,0.2,-0.1499999999999999,-0.9500000000000002,0.0499999999999999,A,H,0.3229761907353768,0.2743448762709067,0.4026789329937164,-1.0,109.97142015469862
2021-22,2021-10-24 14:00:00+00:00,West Ham,Tottenham,1,0,H,0.0,0.0,D,P Tierney,13.0,7.0,4.0,4.0,2.0,4.0,11.0,4.0,2.0,1.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,W,L,2.2,1.4,0.4,1.8,2.0,0.6,0.4000000000000001,-0.6000000000000001,-0.1999999999999999,H,H,0.2270382211941843,0.2560565025718844,0.5169052762339311,1.299114531612049,111.27053468631067
2021-22,2021-10-24 16:30:00+00:00,Man United,Liverpool,0,5,A,0.0,4.0,A,A Taylor,12.0,19.0,4.0,8.0,6.0,3.0,10.0,8.0,6.0,0.0,1.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,L,W,2.2,1.0,0.4,3.4,0.6,0.8,-1.1999999999999995,0.4,-0.4,A,A,0.6253520655842888,0.1755673185192957,0.1990806158964154,2.7006943172546993,113.97122900356537
2021-22,2021-10-30 12:30:00+00:00,Leicester,Arsenal,0,2,A,0.0,2.0,A,M Oliver,16.0,9.0,8.0,5.0,7.0,6.0,8.0,11.0,2.0,0.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,L,W,1.8,1.8,0.4,0.8,1.6,0.4,1.0,0.1999999999999999,0.0,A,H,0.2746855162392564,0.270858615268648,0.4544558684920954,-1.0,112.97122900356537
2021-22,2021-10-30 15:00:00+00:00,Burnley,Brentford,3,1,H,3.0,0.0,H,J Moss,15.0,12.0,6.0,5.0,4.0,2.0,7.0,10.0,1.0,1.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,W,L,0.4,1.4,0.0,1.25,0.5,0.5,-0.85,0.8999999999999999,-0.5,H,D,0.2989431460289437,0.360151705418711,0.3409051485523454,0.0,112.97122900356537
2021-22,2021-10-30 15:00:00+00:00,Liverpool,Brighton,2,2,D,2.0,1.0,H,M Dean,14.0,9.0,3.0,6.0,5.0,3.0,8.0,5.0,2.0,2.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,D,D,2.0,0.6,0.6,0.8,0.8,0.4,1.2,-0.2,0.1999999999999999,D,H,0.1780257448155872,0.2179066164982854,0.6040676386861275,-1.0,111.97122900356537
2021-22,2021-10-30 15:00:00+00:00,Man City,Crystal Palace,0,2,A,0.0,1.0,A,A Marriner,14.0,8.0,3.0,3.0,7.0,1.0,11.0,11.0,2.0,3.0,1.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,L,W,3.4,0.0,0.8,0.8,2.4,0.0,2.6,-2.4,0.8,A,H,0.1572164027305542,0.235398463888306,0.6073851333811396,-1.0,110.97122900356537
2021-22,2021-10-30 15:00:00+00:00,Newcastle,Chelsea,0,3,A,0.0,0.0,D,P Tierney,6.0,19.0,1.0,6.0,0.0,2.0,14.0,12.0,3.0,2.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,L,W,1.6,2.0,0.2,1.6,0.6,0.6,0.0,1.4,-0.3999999999999999,A,A,0.5041690520132011,0.2147449037810599,0.2810860442057391,2.7006943172546993,113.67192332082007
2021-22,2021-10-30 15:00:00+00:00,Watford,Southampton,0,1,A,0.0,1.0,A,P Bankes,10.0,12.0,4.0,1.0,5.0,8.0,16.0,6.0,2.0,2.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,L,W,0.8,2.8,0.2,0.8,2.2,0.0,0.0,0.5999999999999996,0.2,A,H,0.306422402323702,0.2719591351453269,0.4216184625309706,-1.0,112.67192332082007
2021-22,2021-10-30 17:30:00+00:00,Tottenham,Man United,0,3,A,0.0,1.0,A,S Attwell,9.0,10.0,0.0,4.0,10.0,2.0,12.0,14.0,2.0,3.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,L,W,1.0,1.2,0.6,1.6,1.4,0.6,-0.6000000000000001,-0.1999999999999999,0.0,A,A,0.3767614838393363,0.2669575864654964,0.3562809296951671,0.0,112.67192332082007
2021-22,2021-10-31 14:00:00+00:00,Norwich,Leeds,1,2,A,0.0,0.0,D,A Taylor,14.0,13.0,3.0,6.0,5.0,0.0,14.0,23.0,1.0,4.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,L,W,0.4,2.0,0.0,1.0,1.6,0.2,-0.6,0.3999999999999999,-0.2,A,H,0.3336278119067809,0.3098687269289211,0.3565034611642983,0.0,112.67192332082007
